"","score","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","avg","obp","slg","OPS","OBA","rpG","rpGS","rpIP","rpH","rpR","rpER","rpuBB","rpBB","rpSO","rpHR","rpHBP","rpAB","rpX1B","rpX2B","rpX3B","rpIBB","rpGDP","rpSF","rpSB","rpCS","rpPO","rpBF","rpPit","rpfip","rpera","rpwhip","rpkperc","spG.1","spGS.1","spIP.1","spH.1","spR.1","spER.1","spuBB.1","spBB.1","spSO.1","spHR.1","spHBP.1","spERA.1","spAB.1","spX1B.1","spX2B.1","spX3B.1","spIBB.1","spGDP.1","spSF.1","spSB.1","spCS.1","spPO.1","spBF.1","spPit.1","spStr.1","spStL.1","spStS.1","spGB.FB.1","spLD.1","spPU.1","spWHIP.1","spBAbip.1","spSO9.1","spSO.W.1","spSO_perc.1","spuBB_perc.1","spSO_uBB.1","spfip.1","rpslg","spslg.1"
"spStL.1",-0.0226395939236048,0.0143276987990368,0.0143912567653431,-0.0122340289027232,-0.00402276463048794,-0.00249714417988848,0.00463012331158891,-0.00678140779908308,-0.00996371660555184,-0.010916675467412,0.00581075031439844,0.0118354274668349,0.00373766176459497,0.0223544637150997,-0.0321535187602724,0.0361875355501689,0.0135372602907466,-0.0222009507550174,0.0153509352291578,0.0243429347878842,-0.0197174364167907,-0.0216815575840768,-0.0200639078861859,-0.0218761824565027,-0.0232197721905361,-0.0182891696310978,NA,-0.046422054804993,-0.0990206576118599,-0.0949658455717553,-0.091342698141057,-0.07535961844218,-0.0748414857214614,0.00158874277253137,-0.0503651066269958,-0.0597618663802014,-0.0613613997290368,-0.101966701418926,-0.072962695629996,0.00552377799714419,-0.0242505360826878,-0.0598117796232255,-0.00396283292020401,-0.00338446736465074,-0.00787454712290785,-0.00794947975468103,-0.0662050405581004,-0.0572305482337208,-0.0787492295503871,-0.0798219586767,-0.112538753755139,0.0899795457257509,0.0294339006620425,0.0408990945268081,0.0862875953612299,0.00134955127762888,-0.0686931230845405,-0.0719475720099294,-0.0930529255530052,-0.0978356247713487,0.0963358297289433,-0.0546486190215408,0.000466323063453483,-0.125287584566057,0.0723252973199771,0.040989884428421,-0.0363908159738553,-0.0437051909276832,-0.046623810164441,0.0217028613588721,-0.0557610287948381,0.0304801307706754,0.0221570975226246,-0.0141029518840773,0.0520039413819391,0.0342415981940075,0.211059854911695,1,-0.200633401361486,0.119821550833952,-0.0501316677730341,-0.0605300004552095,-0.154762202409037,-0.0693902901430522,0.0736660543170273,0.124954756117311,0.116130519156348,-0.146081134451124,NA,-0.132316376458562,-0.0787065357227545,-0.155630816675037
"spStS.1",-0.0710372233302486,-0.00498834690132798,-0.00442592522286097,-0.00181642209802693,-0.0138367698629739,-0.0208098082598889,-0.00117343730467593,-0.0110666563239756,0.0114489786062481,-0.00330506812106417,0.00196123713126408,-0.0209539936503222,0.0062257737245619,0.0186594240026454,0.0148493955510966,-0.0414053689796067,-0.0167139044681652,0.00984574923581325,-0.0159996125385466,-0.0121942081299604,-0.0195937007158347,-0.0111522006741015,-0.00295519993597183,-0.00608461024893255,-0.00491300186783496,0.021511775841286,NA,-0.00703467547281915,-0.0565412886074876,-0.0528238178412931,-0.0482389065048285,-0.0472559898949281,-0.0479819046809197,0.0612972754065382,-0.0133958991698909,-0.0116527533647205,-0.0182947945482354,-0.0516057029295693,-0.0583030717418895,-0.0482870780610138,-0.0201779590582144,-0.0315910669569261,-0.0524896818794254,0.00808903946713095,-0.0358982507025726,-0.0316737507685254,-0.0242535898381279,-0.0141974939470401,-0.0709194435892463,-0.0525399463366904,-0.0839582117405542,0.131769260675314,0.0786485118659096,0.086863307367992,0.173604298704226,-0.0585065661723412,-0.111084252938993,-0.110828621648926,-0.00632941762054251,-0.0157137332583372,0.546405640471141,-0.00139259849495806,0.0230799196665867,-0.184311122342783,0.132656821690424,-0.0647907203204687,-0.0291415308720896,-0.0306578813926199,-0.062108265224773,-0.10219496035043,-0.0840956291391199,0.026797017017589,0.0317450878337425,0.00814262438886676,0.118273528337847,0.15392016705581,0.287536357104283,-0.200633401361486,1,-0.025614604291342,-0.0321256492394327,0.0641559162852454,-0.25300225024944,-0.0314440051594707,0.690983569803134,0.338850109110149,0.72194431205391,-0.0975284081962232,NA,-0.25883729876928,-0.0656671315682078,-0.226859067934405
"spGB.FB.1",-0.0296346526164806,-0.0108236632577346,-0.0077299860761936,-0.0193809355211704,-0.00702231641862827,0.00672845229921734,-0.0102186269592411,0.0210065285389511,-0.0371893958403434,-0.0189842931362967,-0.0264914523019868,0.0254728661494133,-0.032845210139978,0.00672394141612626,-0.01778356943133,0.0608608031714274,-0.0104671311185725,-0.0381481267752826,0.0226900270069473,0.00558224242323387,-0.00347916173936834,-0.0172299516537859,-0.0230633662730815,-0.022379700134502,-0.024198032726529,-0.0241205012004094,NA,-0.0486825138844723,-0.0590676839006725,-0.0507401431912494,-0.0502001300411229,-0.0661052748339016,-0.0652159986454694,-0.00622215966716493,-0.042267341676685,-0.0328612487244027,-0.050830444651491,-0.0633228938774307,-0.0209129375166507,-0.0157062213080266,-0.0192157478754886,-0.0711757761095611,-0.0296482507005174,0.0583319490636615,0.00162686859874541,0.0172513833082079,-0.0547470794904831,-0.0473786485404673,-0.0582761739855592,-0.0292488828847503,-0.0453810214256775,0.0596575083294518,0.00718692919496002,0.00378920553090045,0.0641496308622317,0.00515947031021573,-0.0894096975378677,-0.115037140586013,0.0274870376101768,0.0290555590433254,0.0129761199461752,-0.243255571115997,-0.00340442488426648,-0.1653840380528,0.0459749096052417,0.134105311433817,-0.095369495186593,-0.0375289079267841,0.0147855879382513,0.274112496844383,-0.10669350267671,0.0412446491953063,0.00795053110044326,0.0180795903282383,0.0434272199547997,0.0138412544705807,-0.0440498244673405,0.119821550833952,-0.025614604291342,1,-0.422530083151641,-0.506776174428421,-0.0933115098568306,-0.000937885806594964,-0.0537396381325789,-0.00734659423277859,-0.0180137618655335,-0.00567289145167102,NA,-0.193382462848336,-0.0288008639910665,-0.26443324012337
"spLD.1",0.0198333062012301,-0.00409193808243352,-0.00134510320365205,-0.0276436715073317,-0.0100133778853377,0.0042412583013585,-0.012422514949196,0.00156299527673583,-0.0318688573190079,-0.0260863433109648,-0.0155686410309139,0.0148924619760015,-0.0192872171563576,-0.0074746196072014,-0.0052856108901938,0.018027877680275,-0.00601778999509033,0.0187141983598331,-0.000477529905024208,0.0182217208935513,-0.0116775664382154,-0.0179942457276924,-0.0294551974829601,-0.0271394945384368,-0.0274957951893794,-0.0220940810200302,NA,-0.00960196651884134,0.0157992600087035,0.0157704577010585,0.0130554453907241,0.00792211705101205,0.00974148122153208,-0.0352386268196653,-0.0135812251116252,-0.0161182978421388,-0.00520909633268804,0.0145261279875065,0.0289445420569755,0.0206124332657416,0.0114138155752263,0.0109123857611955,0.0330166748243325,-0.0324746480605835,0.0099526772165672,0.00532114542134243,-0.00255919417958069,-0.00771638380912747,0.0125304230282987,0.0229744236854915,0.0352877552507165,-0.0498210882548292,-0.0522982213029654,-0.0390492028945493,-0.127621928618148,0.118971187311805,0.135643364589273,0.149339202023514,-0.0577378865871344,-0.0502330096308474,-0.0721102795260904,0.0141761991218672,-0.00419338250137166,0.26737486001766,-0.0738691716254403,0.0803693380028676,0.168253242998354,0.0701317624503676,0.0392034730474229,-0.0740716893979147,0.0760075500579531,0.0140237672727528,-0.000968270149728837,-0.0115737984334204,-0.0710894602853112,-0.0711569489759785,-0.0145357182404082,-0.0501316677730341,-0.0321256492394327,-0.422530083151641,1,-0.146042200195441,0.306197962075559,0.401651122967802,0.0407728171712959,-0.0090339931092651,-0.0469453800265258,-0.0248249313263266,NA,0.10272449493189,0.0234582855036732,0.306304120718316
"spPU.1",-0.00677176086658295,-0.00285717938989758,-0.00237200032837012,0.00648163507516161,-0.000408822927202599,-0.0136073394813569,0.0140488104559607,-0.0198338398739644,0.0250148975158271,0.00592060775250627,0.00549226879686999,-0.0317922186044348,0.0120846814946765,-0.0196758127204748,0.00560780117368139,-0.0572917372027713,0.00488537735673797,0.0116493193369317,-0.0175468734825676,0.000578037128834476,0.00023932711736056,0.00393663169723649,0.0169362187804698,0.0132993689532483,0.0142151830125838,-0.0285944277896397,NA,-0.0229157453351615,-0.0203980670118214,-0.0174595719429594,-0.0151800521291678,-0.0111985855728713,-0.0130964050771511,-0.0425870160467436,-0.0115428782501654,0.0200625376177226,-0.0247765709717812,-0.0120391974542977,-0.0354711268233017,-0.00855951871080345,-0.0129458910621121,0.0349396150955148,-0.00401055532827723,-0.0579969939215028,-0.0232932518198168,-0.0286173387707154,-0.0229739203859415,-0.0254252426613326,0.0212508209475038,-0.0014837900951429,0.00159067012922223,-0.0397366160433899,0.00100409888762011,-0.0140706496121507,0.0134970727729916,-0.124727976586991,-0.0991566284668288,-0.0871986692780135,-0.0139562257301632,-0.0198082557654844,0.033256934066666,0.0604542333923809,-0.00792998211717744,-0.095844258737356,-0.0153194948414955,-0.164882068716711,-0.0576444237476476,-0.0354904052936289,-0.0403986414215088,-0.194871754836445,0.0123562720358163,-0.0523238829399931,-0.00193742119516903,-0.0147265794455527,-0.0173547826459552,0.0101899149362084,0.0601729933163283,-0.0605300004552095,0.0641559162852454,-0.506776174428421,-0.146042200195441,1,-0.158938271304582,-0.249912661609415,0.037461647572645,0.0380791922149244,0.0742980648924512,0.00276928107909952,NA,-0.00158835698487832,-0.00631563488578396,-0.0881864243847374
"spWHIP.1",0.0519933100146606,0.00483402653890801,0.000785897967171765,0.0244545308566984,0.0120167912438934,0.000151772445548723,0.00978494041418528,-0.000282909887254593,0.0298438426854078,0.0247489132416717,0.0241330822135003,0.0127060737789186,0.02277564741408,0.020701198842487,-0.0000146959286712719,-0.0136670533801204,-0.00188129113446051,-0.00052949704706832,0.0178678102292417,-0.00670830391186052,0.0193592840597569,0.0288582268797688,0.0317865698479005,0.0326827262062013,0.0326476228072238,0.087074650323074,NA,0.14054699945744,0.179171455327951,0.163666789046628,0.160277123740445,0.138092275432229,0.138102972603089,0.0818682338824158,0.127112776571045,0.0523049703398024,0.154219720529232,0.161692740976016,0.148100144126372,0.0412413291434585,0.0489798909287429,0.100678820116729,0.0805197094702579,0.0376047782959773,0.0425334784254463,0.0414430516843333,0.157350963881837,0.147205830200582,0.0971296986208532,0.0969097449860013,0.106359257713641,-0.0731238243629004,-0.102782242755422,-0.0970353195058854,-0.319849204289328,0.188887557551755,0.359944323180605,0.360250641679188,0.170179869309053,0.180165349085327,-0.317618790837485,0.116073122409529,-0.0295148346487913,0.873214062331674,-0.206222310112979,0.150459713390105,0.146034991756249,0.0908118640010268,0.0933264290447925,-0.00799827516116923,0.102946022785676,0.0560984572822852,-0.0168819578721085,0.0149041892491688,-0.166799227608568,-0.166983012626535,-0.346192117849286,-0.154762202409037,-0.25300225024944,-0.0933115098568306,0.306197962075559,-0.158938271304582,1,0.691078939068492,-0.11668959409865,-0.338613900385994,-0.359873856214196,0.372442352279686,NA,0.726786850536187,0.110365392503179,0.689108874438425
"spBAbip.1",0.0222841264667929,0.00337969136675137,0.00261972705569219,0.0117884411963809,0.0119898622477543,0.00875879658504304,0.0158760545184464,-0.00485372870591559,0.00263484741529804,0.0111046899384726,0.00814970525728285,0.0208840563857337,0.0043896090188348,0.016985441345584,-0.00376770081966238,0.00214399458881168,-0.00835337707711059,-0.00291070549374158,0.00994757958480464,0.000123357182897782,0.0168949701114959,0.0183237784982174,0.0126882331698589,0.0154932761147631,0.0152926088877965,0.05885537619711,NA,0.0915756782336283,0.125410191107087,0.0955342415608265,0.0948783750458748,0.0670919444922007,0.0661608807060178,0.0601048331514792,0.0702035486469138,0.0144715164841367,0.101737571978328,0.117695362062819,0.104488174065858,0.0401656868753154,0.0193676640727309,0.080230399851619,0.0489350107583941,0.0232056175830165,0.014372746571005,0.0230042862946464,0.100201740366154,0.0913686899906047,0.0321759686146121,0.0489948542792981,0.0646501602322639,-0.037282617047154,-0.0272440601490708,0.00494499207147225,-0.18236842236965,0.397047803159212,0.366901637971747,0.369905028855553,-0.0227112282514304,-0.0106893584920389,-0.0559300659372976,-0.0405522609721648,-0.00686655146370085,0.515191490856871,-0.0474276521753776,0.419202339979769,0.299653480727632,0.154813262239217,0.0744280604570458,0.0873249038813018,0.123770831281604,0.0949653957683085,0.0387960963618091,0.0184844005285526,-0.0401736461180354,-0.0494176604131886,-0.0427302356937507,-0.0693902901430522,-0.0314440051594707,-0.000937885806594964,0.401651122967802,-0.249912661609415,0.691078939068492,1,0.143366225070064,-0.0430481716634625,-0.0584243339453429,0.0069863047796897,NA,0.116387378504031,0.0745937817021442,0.547133759784755
"spSO9.1",-0.0809266174617234,0.0164216554826749,0.00978448900832943,0.0126248051855008,-0.00530569452610177,-0.0188308020444651,0.0100571421693223,-0.00431838199594353,0.0207794407926335,0.0109622550528069,0.0390724274595534,-0.00529823377650287,0.042022228548129,0.0300283576146749,0.0152430643812884,-0.0160114366516075,-0.003739225098232,0.00767037360388235,-0.00187767483169073,-0.0224639909765869,-0.0200396789628585,0.00381575472603506,0.00282965256658107,0.0033578537611624,0.00503217030661651,0.0569444505842646,NA,0.0331092841447914,-0.0261352862735823,-0.0322846835565263,-0.0281254392295768,-0.00840882863326078,-0.0060716979165916,0.102035430279419,0.0138892752014414,0.00942452600170109,0.0203032402630554,-0.0287889897609669,-0.0320307132270848,-0.0185085693934051,0.00807677081529179,-0.0113533513807558,-0.0370685386009737,0.0133779225856457,-0.0107528122199417,-0.0252974107082546,0.0162535941134506,0.0267364968789846,-0.0573989187028343,-0.0543273536163882,-0.0748271251425518,0.142389795369886,0.0837623176934657,0.0985991676953995,0.118194467727679,-0.0651518956447717,-0.0796467648657136,-0.084090579431395,0.0631122257983355,0.0579261979786738,0.660927125772519,-0.00393456010699911,0.00219902048242733,-0.0829048096216062,0.0949081796878579,-0.0712434895112805,-0.03565932021058,-0.0234832738071447,-0.0232215948746695,-0.184259222623751,-0.102389861920234,0.0719721450714206,0.00758822259644081,-0.00321353089334922,0.0900382105026823,0.165406499020575,0.165300357461907,0.0736660543170273,0.690983569803134,-0.0537396381325789,0.0407728171712959,0.037461647572645,-0.11668959409865,0.143366225070064,1,0.350011490819549,0.95725956402103,0.0114862147050717,NA,-0.230188864030689,-0.0548588291029057,-0.175439911265583
"spSO.W.1",-0.0604662075397037,-0.0207148541071073,-0.0146668636898136,-0.0297301165935226,-0.0133620972352156,0.0012830649820684,-0.0194817752747779,-0.007050543854375,-0.0249981986849057,-0.0317953217337694,-0.034528849854684,-0.00776941223156275,-0.034658045702338,-0.017897311735409,-0.00841742838321222,-0.00592735561154136,-0.00794102813315858,0.0123433625728843,-0.0172105856537366,0.00549038506524267,-0.00722380819552312,-0.0218291447596559,-0.0226567797457414,-0.0237485838111254,-0.0241029853361135,-0.0654107747652195,NA,-0.108144333072394,-0.134500757424106,-0.143005862409959,-0.141707742856947,-0.125194726351048,-0.12187193438608,-0.0587834204811674,-0.113487894821579,-0.045313385456337,-0.118233140267384,-0.111942205296541,-0.124014548105208,-0.0203723172785714,-0.0286403268519694,-0.0615513956628434,-0.0713134424378798,-0.0474075424649657,-0.0388765324554603,-0.0316099667484402,-0.122557161978876,-0.117890695149839,-0.106578618002268,-0.103175040543613,-0.0914081879699955,0.0685974192606816,0.0157595608181212,0.03609205588389,0.180011498702101,0.020498156212622,-0.149227107073049,-0.144378880838995,-0.45594611756409,-0.464895793463323,0.35755838164065,-0.018967779055863,-0.0167494321577508,-0.201206907490465,0.160035558988696,0.0364753011497794,-0.00400592799954386,0.000974944837404389,-0.134212932183838,-0.0876303125957535,-0.0705009171718063,-0.0588298437857047,0.00320400344814172,-0.0411885111905205,0.0884477491437532,0.07490222609087,0.501765140301987,0.124954756117311,0.338850109110149,-0.00734659423277859,-0.0090339931092651,0.0380791922149244,-0.338613900385994,-0.0430481716634625,0.350011490819549,1,0.441935774906769,-0.573588324830419,NA,-0.287061616608685,-0.10193851411415,-0.179404890518064
"spSO_perc.1",-0.0928457823642738,0.0107259227190448,0.00652303789158074,0.000501137440483501,-0.0109172320446996,-0.0169067467956284,0.000195573433720847,-0.00443717427093505,0.00758198317620392,-0.00131659073903822,0.0248752457093355,-0.00911265252935549,0.0278952680916866,0.0239571539804571,0.00986736607819723,-0.00887019473525635,-0.0048004182083312,0.00677518839343328,-0.0101676777001509,-0.0166664848184807,-0.0257188835828503,-0.00837525060432402,-0.0103843267473394,-0.0102985729792183,-0.00881382969800309,0.0243829530691035,NA,-0.0164438002574696,-0.0820647239229287,-0.0836631779179844,-0.0789935800421121,-0.0542599158702979,-0.0512298663622406,0.0665549101315905,-0.0272619109764172,-0.0142687204407011,-0.0324795061217034,-0.0780169395355854,-0.0796504377246364,-0.0338703609081384,-0.00489135374027258,-0.0413756591480836,-0.0608254339466092,0.000378297518036313,-0.021172865230388,-0.0348133684209465,-0.0373399451325759,-0.0244609178487462,-0.084411456527731,-0.082205822004726,-0.102572220661278,0.155805865385096,0.0945691879997273,0.108752678265451,0.201581706077357,-0.128450725206703,-0.203153124432924,-0.203071061659792,-0.00362445373779029,-0.0121740414567362,0.710955407295184,-0.0519082254808172,-0.0174569573404588,-0.290573353501785,0.140039226251462,-0.11666190000887,-0.0887992869439842,-0.055245156482763,-0.0562268043542705,-0.143648056485183,-0.133762742596993,0.0417007268289651,0.027950931649502,-0.000841794902248442,0.12172216586726,0.191895682654134,0.262102000784273,0.116130519156348,0.72194431205391,-0.0180137618655335,-0.0469453800265258,0.0742980648924512,-0.359873856214196,-0.0584243339453429,0.95725956402103,0.441935774906769,1,-0.0983047972604873,NA,-0.383273903892934,-0.0853718265804134,-0.356884695102492
"spuBB_perc.1",0.0320515827331536,0.0082426622012983,-0.00168166073629649,0.0277970977704551,-0.00365340488869355,-0.0224556337660392,0.00748472149898454,0.00351080706698398,0.0357824408041052,0.0273556324905828,0.0496564589769203,-0.00165379736580757,0.0523945724369823,0.0185537379722006,0.0139000133152371,-0.0163254283750446,-0.0036255086967696,-0.00359628448130821,0.0141281980895183,-0.00541602926351568,-0.00332270989941055,0.0252139818052158,0.0257093182728937,0.0271078420409118,0.0287267371080377,0.0958818887678016,NA,0.138694629400363,0.14336541744103,0.152667881157487,0.150701366707072,0.159042713250449,0.155689497874667,0.100790546650387,0.139028768946699,0.0844433015666066,0.144081943754067,0.114915155461393,0.129186387710582,0.0192356003044972,0.0404895278544322,0.07823653555396,0.0721172191819023,0.0440194610825594,0.0625685778259994,0.0375984632141764,0.150714232010265,0.148707059006699,0.120824661358767,0.0949567204802423,0.0867077332119635,-0.0344358839401632,-0.0167940015706687,-0.0503293313274417,-0.198556040037056,-0.182789500046737,0.0526666566955269,0.0520739129000571,0.703447977817893,0.684014416012256,-0.137550988184019,-0.0494728122144833,-0.0146185686354507,0.180667158120344,-0.216939933480255,-0.186387389938543,-0.112713420469662,-0.025248852731731,-0.00919730253650695,0.0217682223920074,0.00707996027066764,0.0864715522685354,0.0273769107596172,0.0623267987754999,-0.118882107246897,-0.0555097280155531,-0.686237113380621,-0.146081134451124,-0.0975284081962232,-0.00567289145167102,-0.0248249313263266,0.00276928107909952,0.372442352279686,0.0069863047796897,0.0114862147050717,-0.573588324830419,-0.0983047972604873,1,NA,0.271686642803525,0.0963872979633373,0.0527541246039255
"spSO_uBB.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"spfip.1",0.0507588792345036,0.00344144133945155,0.0000202483122457631,0.0249986020739542,0.00917647364518812,-0.00598674905479991,0.00210151144598621,-0.00324004972012656,0.0453215842646593,0.0266005916026235,0.023209628930446,0.00119421038547915,0.0240980038160464,0.0118716897384532,0.00388201659558886,-0.0335318140476117,-0.00233206453938892,0.00597737251541662,0.00890699602863778,-0.0124603107208888,0.0158287635167711,0.0256502757981768,0.0379734482285458,0.0358700344640216,0.0357886297798698,0.0784021366372142,NA,0.125877231015202,0.136773850282537,0.13671847002853,0.132902920497339,0.12572588591762,0.125891308157487,0.0766286939052542,0.114905548350586,0.0583424657807127,0.13333319877061,0.121469109685384,0.107552081727838,0.0150404939628836,0.045330147700655,0.0735611502513545,0.0592188634020859,0.0289536791610908,0.0340788710214104,0.0283373851772592,0.136670050689866,0.130386525520943,0.0862904227326429,0.073447989701061,0.0651749830541127,-0.0524056596565599,-0.0814681885516517,-0.0911541981153048,-0.225879444959966,0.0217067463700662,0.260878850387817,0.270913676880387,0.109386750304559,0.111071107164895,-0.321375751022745,0.418828761237421,0.0334925681740725,0.782292146930612,-0.172790937807094,-0.0984234293848642,-0.0270444518679861,-0.00335735427226073,0.0291884747752254,-0.0496480867743246,0.0184475814108146,-0.0249448633045828,-0.0285529449904544,0.00862353063216164,-0.145003090250547,-0.148790825868893,-0.282374849634044,-0.132316376458562,-0.25883729876928,-0.193382462848336,0.10272449493189,-0.00158835698487832,0.726786850536187,0.116387378504031,-0.230188864030689,-0.287061616608685,-0.383273903892934,0.271686642803525,NA,1,0.0687036313791745,0.646771779087869
"rpslg",0.0658083856016677,0.039057551758378,0.0273892505291041,0.0867312716758468,0.0548459668875821,0.0155593203894311,0.0504686555894474,0.00132983246752283,0.0908804366415769,0.0877556462363209,0.0602720529464479,0.0246391649899947,0.0582934462284277,0.0237226129787334,0.0411349452987581,-0.0051104393788899,0.0318564506252351,0.00573673372527243,-0.00498900614435789,-0.0156721721763202,0.0575851165033242,0.0802686750700026,0.0941167053086684,0.0949079588305636,0.0946774011509677,0.151397958218124,NA,0.123116863567564,0.560636022685025,0.676823580856248,0.68982603477168,0.237334731944496,0.249806189718642,0.0255608856019135,0.680273500843539,0.165726741067821,0.252549264842177,0.395213643645348,0.488337428162749,0.235803257654958,0.143091635844578,0.142544384920688,0.209217426183558,0.07564865868722,-0.00509047414861716,0.028689865771644,0.264164670939257,0.239583197252096,0.780020682348384,0.840461850967095,0.749340590713835,-0.341757623171562,0.0268887247119204,0.0251619163095503,-0.00959476830946914,0.0726371064185758,0.134691926202372,0.128296734242523,0.100370693645144,0.102166865365992,-0.0378102519859973,0.0576382492277452,0.0258597243421117,0.102205224602743,0.0108056654280354,0.0487437074873652,0.0708539332845058,0.02198330792998,0.0284133296556412,0.0225526273707812,0.053039468488266,0.00550767371848266,-0.0160651492842007,0.0265103481079336,0.0249092182153869,0.0289633968112819,-0.127326794886668,-0.0787065357227545,-0.0656671315682078,-0.0288008639910665,0.0234582855036732,-0.00631563488578396,0.110365392503179,0.0745937817021442,-0.0548588291029057,-0.10193851411415,-0.0853718265804134,0.0963872979633373,NA,0.0687036313791745,1,0.109630506545743
"spslg.1",0.0664851319683231,0.00351569511315039,0.0020733529406428,0.0346962091407798,0.0169444316326311,-0.00606064106624021,0.0191414535515218,-0.00453286044233273,0.0537650617454604,0.0368197511238439,0.0163805129025224,0.0128038835910044,0.014627506319687,0.0155651383316305,0.00926066194376728,-0.0415231215565931,-0.00655255345280588,0.00173643460531142,-0.000588692430603344,-0.0155646167663396,0.0261703579139951,0.0311250184309994,0.0521991487296633,0.0478207410895622,0.0463150943101766,0.117725406004381,NA,0.180768571361863,0.208338332573393,0.18477262608877,0.181178988366102,0.158510976815473,0.156092834577134,0.109825269146337,0.149279924737006,0.0726928868972962,0.193632731942184,0.188984445377871,0.168068843509708,0.0488558138890727,0.044724651404218,0.130379824455019,0.0830963963109907,0.0492801670811378,0.0261273041107531,0.0394136656358372,0.194840695218432,0.183817689940944,0.0990326736659506,0.0953615236250322,0.0971060570612729,-0.0790805676752779,-0.0565346212424404,-0.0384693501321259,-0.255427375711174,0.305923517073416,0.528884640961105,0.546143040826339,-0.0304647411223112,-0.0200929191370935,-0.290967070531031,0.54731250049584,-0.0226316467328588,0.720503202793783,-0.121260559547416,0.0899037711309057,0.300968415644487,0.194085123325624,0.0624008275377713,-0.0413364337763407,0.125238312002707,-0.00434701822324198,-0.00946991276018042,0.00840544163786,-0.111011605076185,-0.129814745261903,-0.146003085832604,-0.155630816675037,-0.226859067934405,-0.26443324012337,0.306304120718316,-0.0881864243847374,0.689108874438425,0.547133759784755,-0.175439911265583,-0.179404890518064,-0.356884695102492,0.0527541246039255,NA,0.646771779087869,0.109630506545743,1
